LAMMPS data file via write_data, version 22 Dec 2022, timestep = 0

140 atoms
1 atom types

0 22.5 xlo xhi
0 22.5 ylo yhi
0 22.5 zlo zhi

Masses

1 28

Pair Coeffs # lj/cut

1 0.1892 3.75

Atoms # atomic

31555 1 8.894805974976542 8.004021430622803 8.088184477336789 0 0 0
31481 1 7.0248065311577275 9.923369167802552 5.565603257653108 0 0 0
31719 1 2.2785558219899253 0.18770018461519133 7.177002827486492 0 0 0
31636 1 7.354649311329537 0.5909755155867938 6.0254904669828155 0 0 0
31724 1 6.548143029468202 4.639896272048307 5.736644315876366 0 0 0
31588 1 3.4622872045553694 0.1610469620959165 11.216291945994056 0 0 0
31740 1 3.618094912086654 7.8211874404555095 3.697311735803878 0 0 0
31741 1 7.07787636880664 2.868130533196093 9.169871426732222 0 0 0
31688 1 2.6562422491406283 3.4634813065470578 9.230319136395265 1 0 0
31332 1 2.3422013129304142 9.377466421517285 7.07814644117754 0 0 0
31653 1 8.191134035909151 6.389741525002637 2.38581071928414 0 0 0
31665 1 0.004105204019758446 6.996163959845974 4.5276731313335095 0 0 0
31700 1 4.485886295319487 3.790965434532132 2.2560581815224454 0 0 0
30981 1 9.701603034139438 0.8421947813323738 2.767689853099962 1 0 1
31502 1 10.589054483961808 4.238711946056558 5.531677372535562 0 0 1
31731 1 5.572309001382579 10.797386237092963 9.170486821406751 0 0 0
31751 1 5.347180998812979 7.071047049747339 8.587765103479738 0 0 0
31786 1 1.474668187077469 5.748220211010531 0.837086453957985 0 0 0
31441 1 6.9002597834450405 11.166180360906846 0.9933257612834369 0 0 0
31454 1 9.39765397710616 10.370393223301697 11.198904031514616 0 0 0
31433 1 20.996975107117088 2.660625316743099 5.629698501261745 0 0 0
31788 1 18.960837831935308 2.8014413366566604 1.8245451884924184 0 0 0
31764 1 22.130705797872835 10.272344848733553 2.2998726648743615 -1 0 0
31482 1 11.964073720138552 1.1870143686826344 8.65049444914353 0 0 0
31530 1 17.676257625071457 2.36190457589082 7.530206996961594 0 0 1
31674 1 20.546221887714342 10.851266814792192 5.741356212292501 0 0 0
31676 1 15.428810815759393 4.023380467911894 0.45552419519774934 0 0 0
31667 1 18.30508484239927 7.560946204495128 4.322858949575039 0 0 0
31715 1 14.77305512608636 9.237504133599577 4.731973408130914 0 0 0
31760 1 17.19105489374653 6.059599197963063 7.683720165250699 0 0 0
31657 1 11.953000982735768 8.587516840122417 1.8955319374313218 0 0 1
31769 1 16.180473690238063 3.2213118312513975 4.087947842240308 0 0 0
31650 1 13.527196233639119 5.087098772678098 8.369072400903844 0 0 0
31781 1 21.800521593913675 5.866428907199963 9.570643309769522 0 0 0
31739 1 12.996321543816629 10.176186926046485 8.173666063078521 0 0 0
31670 1 18.421313271821145 11.012159498181253 1.364685932576975 0 0 0
31712 1 19.082553608381435 8.978496066983078 9.583397784774842 0 0 0
31765 1 11.453094770644373 4.163810219924811 0.15836627625784083 0 0 1
31536 1 20.103531584424687 6.555339425595175 1.089725978015793 0 1 0
31611 1 15.719400225542191 8.459590687863333 0.3406909191239115 0 0 1
31529 1 6.604920516305102 18.399117539822672 4.96849179918341 0 0 0
31596 1 7.737540175550407 14.337730475625836 9.236103843309031 0 0 0
31766 1 8.09593296940249 21.345416747660106 10.4192779233769 0 0 0
31675 1 9.596791899808117 19.281460075071752 1.4994817310941784 0 0 0
31767 1 10.679865478388898 20.999095282284124 5.79440934923217 0 0 0
31762 1 5.746946611789498 18.43170434605876 9.654944209454086 0 0 0
31763 1 4.32589138663648 12.256535199357444 3.5870956005934134 1 0 0
31625 1 7.6263627426821525 13.778616259004282 5.203465084872893 0 0 0
31771 1 1.760834341757387 17.34278191642034 5.635669276647118 0 0 0
31772 1 4.295985224794592 22.123673122666624 2.574172657948999 0 0 0
31632 1 1.7685283691475755 19.156300263319334 8.93852560754797 1 -1 0
31602 1 3.55836696855648 15.97364052872808 0.4763663329539717 0 0 0
31776 1 1.1365544973577153 16.07143709113423 11.143190692944076 0 0 0
31779 1 2.654368812057362 13.476624248072799 8.123737359477085 0 0 0
31778 1 0.22735468844294549 21.150248660543113 4.229237748183887 1 0 0
31662 1 9.764174083370804 14.473819212975823 1.979512484734655 0 0 1
31729 1 10.825537794886875 15.313718663674647 6.169580379812778 0 0 0
31757 1 0.8577566611849545 14.316204535456464 3.4496274168834242 1 0 0
31758 1 21.706179819631483 12.264228546183665 9.389175708819728 -1 0 0
31725 1 16.840753601556987 12.545781368411047 8.447458884421478 0 0 0
31775 1 18.529684049323983 21.399816988222227 6.224121050780697 0 -1 0
31617 1 11.527856025624956 19.676222678588804 9.774559042078696 0 0 0
31469 1 14.483631449278274 20.893768019924767 5.05911087550183 0 -1 0
31129 1 20.460052519086744 18.102688291390756 3.882113404284282 0 0 0
31655 1 15.070431149597486 16.236331284854707 2.01990455320101 0 0 0
31720 1 16.690074396408203 17.080380432578004 7.453930338124712 0 0 0
31743 1 12.519601934831405 12.449718711408654 3.922382645272828 0 0 0
31768 1 15.506197471407331 20.660901943063777 8.778957073008154 0 0 0
31654 1 19.53495301633838 17.955345599192825 9.993485633746477 0 0 0
31659 1 12.673610691061997 13.374884678923928 9.68679867460708 0 0 0
31787 1 17.609081245776775 19.82849777016252 1.5620231216596545 0 0 0
31790 1 21.48576979291894 22.332909588624215 9.711456007189796 0 -1 0
31503 1 13.30045154192505 20.689065134473648 1.1177150984842776 0 -1 1
31782 1 5.054016215519056 7.350534228771242 22.428782958271352 0 0 -1
31791 1 6.093871215634919 7.693521176089311 12.510406533028187 0 0 0
31732 1 9.51081016776655 5.686489652463462 11.331588953422193 0 0 0
31560 1 0.5362082948145221 1.5528109481338475 13.093605285554013 1 0 0
31721 1 3.0547897145407212 2.3507322859255266 21.757529550351904 0 0 -1
31685 1 7.075039602618211 5.190601204377883 18.434441979012654 0 0 -1
31474 1 3.4324007033986916 2.358622021907304 16.360322195971502 0 0 0
31248 1 1.0425441349123177 5.539275471605036 14.602851265623631 0 0 0
31464 1 10.140646629333778 2.347899213129616 18.642075069314863 0 0 -1
31747 1 9.03633373581634 8.661097865161066 20.57181976203425 0 0 0
31746 1 8.42222297490678 8.301539258240512 15.47031324821075 0 0 0
31661 1 10.986537878628141 4.2421261031376805 14.413415434962815 0 0 0
31701 1 5.808732148403644 9.861218220023998 18.494623943462347 0 0 0
31642 1 1.8462282802659293 10.55870642934866 17.178958062864343 1 0 0
31785 1 6.652465905832344 3.4944793242004137 15.214001836354846 0 0 0
31713 1 6.473465908306405 0.04152090570028677 17.341862104759496 0 0 0
31752 1 2.552558054939171 10.843229362668117 12.655898362936401 0 0 0
31327 1 17.349116825195544 0.6064810615994474 11.627202301811057 0 0 0
31608 1 12.461969303182311 0.3180785851171517 12.44678006411845 0 1 0
31631 1 22.442534204079994 1.1723679728677336 16.98851998801741 0 0 -1
31694 1 22.439684569109087 7.278553016380663 18.640546309827144 0 0 -1
31587 1 17.925104801508162 1.2363989480009285 16.65711905162647 0 0 0
31777 1 20.878804793757755 10.072168686693614 20.93911725955043 0 0 0
31784 1 16.255744904398792 5.804608230620906 19.55053204556487 0 0 0
31553 1 13.267497857458652 1.3364903076256138 15.892600263651753 0 0 0
31589 1 20.45242414900681 8.892672357332271 13.644309683537253 0 0 0
31343 1 13.77237989393639 1.3888773889694543 20.36227640992137 0 0 0
31643 1 12.967560247270185 7.285075870009643 17.270147252022355 0 0 0
31628 1 21.454808802090064 2.9715367271432327 20.617773096364825 0 0 0
31565 1 19.209031256013073 3.6883198121508203 13.091082818848593 0 0 0
31046 1 14.99839223176166 4.47823921822861 14.766540768214766 0 0 0
31640 1 18.64734028449623 5.348161528281956 16.550805834611314 0 1 0
31620 1 17.096103160454003 8.705817750518111 16.178932958133018 0 0 0
31691 1 5.483286846654158 11.602031716425918 14.847057970402323 0 0 0
31518 1 5.264587522607572 15.422492465433894 11.830866547455486 1 0 0
31697 1 1.7063943348854753 12.869586420184739 20.638964044926215 0 0 -1
31698 1 7.866014902883214 22.11247275821514 21.329647321873164 0 -1 -1
31726 1 6.540852036811809 18.600182696059424 20.270572670861405 0 0 0
31770 1 8.899906912073446 13.735471218468383 13.064768797980983 0 0 0
31597 1 9.997439450117508 22.464838124795286 15.534363434200355 0 -1 0
31622 1 5.875077796808947 19.432530967952925 14.04797838490828 0 -1 0
31722 1 3.3224018555238874 21.607985789937896 19.417171486149154 0 0 -1
31710 1 1.9616067292921238 19.7242992127893 15.796869349804172 0 -1 0
31702 1 7.7621639039191175 16.688733168732718 15.53836689076311 0 0 0
31727 1 4.7561621685773865 13.81756728017589 18.353277916253205 0 0 0
31647 1 7.933315393483879 14.731818283550359 20.169891630844145 0 0 0
31750 1 1.6184216621883318 15.812876399286512 15.013642808195963 0 0 0
31709 1 9.091081282632 12.303117195983935 16.990712902038695 0 0 0
31734 1 1.2282506785021372 18.20915358546617 19.744310929786565 0 0 0
31301 1 9.629818892399705 17.866124561692637 12.455508368301901 -1 -1 0
31607 1 11.128647800362037 20.683580684793917 18.94056933137613 0 0 0
31658 1 10.990549068893563 15.65820089409044 16.88242697803418 0 0 0
31789 1 0.32953302833695586 20.961607259214674 22.23320562100653 0 0 -1
31735 1 17.473591132542843 17.146164647837253 13.089236200595854 0 0 0
31755 1 16.64362820197996 14.959190677366756 16.117714503369154 0 0 0
31583 1 16.636044222924895 12.495254698440073 19.245716682516868 -1 0 0
31761 1 12.99578347336305 12.132836812703328 15.088311104843537 0 0 0
31630 1 15.731450863057487 11.4946554072642 12.173429889452382 0 0 0
31742 1 15.58480990472475 18.40006870864893 20.45478626268674 0 0 0
31716 1 12.892862987421859 12.348229599114623 22.194872319323405 0 0 0
31554 1 17.388288096938425 22.458045243964534 20.866415312218663 0 -1 0
31780 1 20.495623270978975 18.940315343644613 17.879980635074894 0 0 0
31730 1 11.2878938293028 17.13158909237552 21.117875555352256 0 0 -1
31603 1 15.134908268523812 20.403269079934464 14.743426458557801 0 -1 0
31708 1 20.6593292232879 15.346255799916701 13.52122919984219 0 0 0
